y, omega, u
153.21, 9300.00, 54.55
154.21, 9400.00, 54.55
157.21, 9400.00, 54.55
156.21, 9400.00, 54.55
153.21, 9400.00, 54.55
156.21, 9400.00, 54.55
152.21, 9400.00, 54.55
149.21, 9300.00, 54.55
153.21, 9300.00, 54.55
155.21, 9300.00, 54.55
155.21, 9300.00, 54.55
151.21, 9300.00, 54.55
149.21, 9300.00, 54.55
153.21, 9400.00, 54.55
149.21, 9400.00, 54.55
153.21, 9400.00, 54.55
149.21, 9400.00, 54.55
152.21, 9400.00, 54.55
151.21, 9400.00, 54.55
149.21, 9400.00, 54.55
153.21, 9400.00, 54.55
149.21, 9400.00, 54.55
152.21, 9400.00, 54.55
152.21, 9400.00, 54.55
150.21, 9400.00, 54.55
151.21, 9500.00, 54.55
159.21, 9500.00, 54.55
157.21, 9500.00, 54.55
152.21, 9500.00, 54.55
153.21, 9500.00, 54.55
156.21, 9500.00, 54.55
152.21, 9400.00, 54.55
151.21, 9400.00, 54.55
150.21, 9400.00, 54.55
152.21, 9400.00, 54.55
149.21, 9400.00, 54.55
160.21, 9400.00, 54.55
153.21, 9500.00, 54.55
153.21, 9500.00, 54.55
156.21, 9500.00, 54.55
151.21, 9500.00, 54.55
153.21, 9500.00, 54.55
155.21, 9500.00, 54.55
158.21, 9500.00, 54.55
159.21, 9500.00, 54.55
154.21, 9500.00, 54.55
153.21, 9500.00, 54.55
155.21, 9500.00, 54.55
153.21, 9500.00, 54.55
153.21, 9400.00, 54.55
155.21, 9400.00, 54.55
153.21, 9400.00, 54.55
152.21, 9400.00, 54.55
152.21, 9400.00, 54.55
156.21, 9400.00, 54.55
154.21, 9500.00, 54.55
156.21, 9500.00, 54.55
156.21, 9500.00, 54.55
156.21, 9500.00, 54.55
156.21, 9500.00, 54.55
155.21, 9500.00, 54.55
161.21, 9400.00, 54.55
159.21, 9400.00, 54.55
159.21, 9400.00, 54.55
157.21, 9400.00, 54.55
155.21, 9400.00, 54.55
157.21, 9400.00, 54.55
159.21, 9500.00, 54.55
156.21, 9500.00, 53.93
161.21, 9500.00, 53.93
157.21, 9500.00, 53.93
162.21, 9500.00, 53.93
160.21, 9500.00, 53.93
163.21, 9400.00, 53.93
154.21, 9400.00, 53.93
160.21, 9400.00, 53.93
163.21, 9400.00, 53.93
164.21, 9400.00, 53.93
160.21, 9400.00, 53.93
162.21, 9400.00, 53.93
152.21, 9400.00, 53.93
155.21, 9400.00, 53.93
161.21, 9400.00, 53.93
162.21, 9400.00, 53.93
164.21, 9400.00, 53.93
156.21, 9500.00, 53.93
159.21, 9500.00, 53.93
156.21, 9500.00, 53.93
156.21, 9500.00, 53.93
154.21, 9500.00, 53.93
163.21, 9500.00, 53.93
161.21, 9300.00, 53.93
158.21, 9300.00, 53.93
164.21, 9300.00, 53.93
164.21, 9300.00, 53.93
155.21, 9300.00, 53.93
159.21, 9300.00, 53.93
155.21, 9300.00, 53.93
163.21, 9300.00, 53.93
163.21, 9300.00, 53.93
163.21, 9300.00, 53.93
158.21, 9300.00, 53.93
160.21, 9300.00, 53.93
162.21, 9400.00, 53.93
160.21, 9400.00, 53.93
159.21, 9400.00, 53.93
159.21, 9400.00, 53.93
165.21, 9400.00, 53.93
163.21, 9400.00, 53.93
158.21, 9300.00, 53.93
156.21, 9300.00, 53.93
155.21, 9300.00, 53.93
155.21, 9300.00, 53.93
157.21, 9300.00, 53.93
158.21, 9300.00, 53.93
160.21, 9400.00, 53.93
159.21, 9400.00, 53.93
155.21, 9400.00, 53.93
156.21, 9400.00, 53.93
156.21, 9400.00, 53.93
151.21, 9400.00, 53.93
153.21, 9300.00, 53.93
149.21, 9300.00, 53.93
152.21, 9300.00, 53.93
154.21, 9300.00, 53.93
152.21, 9300.00, 53.93
149.21, 9300.00, 53.93
147.21, 9300.00, 53.93
147.21, 9300.00, 53.93
151.21, 9300.00, 53.93
153.21, 9300.00, 53.93
154.21, 9300.00, 53.93
149.21, 9300.00, 53.93
148.21, 9300.00, 53.93
152.21, 9300.00, 53.93
147.21, 9300.00, 53.93
152.21, 9300.00, 53.93
144.21, 9300.00, 53.93
152.21, 9300.00, 53.93
153.21, 9300.00, 53.93
149.21, 9300.00, 53.93
146.21, 9300.00, 53.93
148.21, 9300.00, 53.93
147.21, 9300.00, 53.93
145.21, 9300.00, 53.93
148.21, 9300.00, 53.93
148.21, 9300.00, 53.93
146.21, 9300.00, 53.93
150.21, 9300.00, 53.93
146.21, 9300.00, 53.93
146.21, 9300.00, 53.93
140.21, 9400.00, 53.93
147.21, 9400.00, 53.93
138.21, 9400.00, 53.93
148.21, 9400.00, 53.93
139.21, 9400.00, 53.93
147.21, 9400.00, 53.93
145.21, 9300.00, 53.93
147.21, 9300.00, 53.93
140.21, 9300.00, 53.93
141.21, 9300.00, 53.93
142.21, 9300.00, 53.93
143.21, 9300.00, 53.93
143.21, 9400.00, 53.93
150.21, 9400.00, 53.93
144.21, 9400.00, 53.93
141.21, 9400.00, 53.93
143.21, 9400.00, 53.93
144.21, 9400.00, 54.80
147.21, 9300.00, 54.80
145.21, 9300.00, 54.80
143.21, 9300.00, 54.80
149.21, 9300.00, 54.80
147.21, 9300.00, 54.80
148.21, 9300.00, 54.80
147.21, 9400.00, 54.80
149.21, 9400.00, 54.80
148.21, 9400.00, 54.80
149.21, 9400.00, 54.80
142.21, 9400.00, 54.80
141.21, 9400.00, 54.80
147.21, 9400.00, 54.80
149.21, 9400.00, 54.80
145.21, 9400.00, 54.80
141.21, 9400.00, 54.80
145.21, 9400.00, 54.80
141.21, 9400.00, 54.80
142.21, 9400.00, 54.80
140.21, 9400.00, 54.80
139.21, 9400.00, 54.80
139.21, 9400.00, 54.80
140.21, 9400.00, 54.80
139.21, 9400.00, 54.80
140.21, 9400.00, 54.80
140.21, 9400.00, 54.80
133.21, 9400.00, 54.80
133.21, 9400.00, 54.80
136.21, 9400.00, 54.80
138.21, 9400.00, 54.80
137.21, 9400.00, 54.80
137.21, 9400.00, 54.80
135.21, 9400.00, 54.80
135.21, 9400.00, 54.80
141.21, 9400.00, 54.80
143.21, 9400.00, 54.80
136.21, 9400.00, 54.80
140.21, 9400.00, 54.80
142.21, 9400.00, 54.80
139.21, 9400.00, 54.80
142.21, 9400.00, 54.80
136.21, 9400.00, 54.80
145.21, 9400.00, 54.80
143.21, 9400.00, 54.80
140.21, 9400.00, 54.80
139.21, 9400.00, 54.80
140.21, 9400.00, 54.80
139.21, 9400.00, 54.80
138.21, 9400.00, 54.80
136.21, 9400.00, 54.80
139.21, 9400.00, 54.80
140.21, 9400.00, 54.80
141.21, 9400.00, 54.80
141.21, 9400.00, 54.80
138.21, 9400.00, 54.80
134.21, 9400.00, 54.80
140.21, 9400.00, 54.80
139.21, 9400.00, 54.80
139.21, 9400.00, 54.80
139.21, 9400.00, 54.80
138.21, 9400.00, 54.80
136.21, 9400.00, 54.80
135.21, 9400.00, 54.80
138.21, 9400.00, 54.80
136.21, 9400.00, 54.80
138.21, 9400.00, 54.80
135.21, 9500.00, 54.80
138.21, 9500.00, 54.80
138.21, 9500.00, 54.80
140.21, 9500.00, 54.80
135.21, 9500.00, 54.80
136.21, 9500.00, 54.80
138.21, 9400.00, 54.80
139.21, 9400.00, 54.80
129.21, 9400.00, 54.80
135.21, 9400.00, 54.80
138.21, 9400.00, 54.80
139.21, 9400.00, 54.80
136.21, 9500.00, 54.80
137.21, 9500.00, 54.80
136.21, 9500.00, 54.80
141.21, 9500.00, 54.80
142.21, 9500.00, 54.80
132.21, 9500.00, 54.80
138.21, 9500.00, 54.80
139.21, 9500.00, 54.80
142.21, 9500.00, 54.80
137.21, 9500.00, 54.80
142.21, 9500.00, 54.80
137.21, 9500.00, 54.80
138.21, 9500.00, 54.80
138.21, 9500.00, 54.80
137.21, 9500.00, 54.80
140.21, 9500.00, 54.80
136.21, 9500.00, 54.80
143.21, 9500.00, 54.80
140.21, 9400.00, 54.80
137.21, 9400.00, 54.80
142.21, 9400.00, 54.80
138.21, 9400.00, 54.80
142.21, 9400.00, 54.80
142.21, 9400.00, 54.80
140.21, 9500.00, 54.80
147.21, 9500.00, 54.80
141.21, 9500.00, 54.80
144.21, 9500.00, 54.80
140.21, 9500.00, 54.80
139.21, 9500.00, 54.80
141.21, 9500.00, 54.80
142.21, 9500.00, 54.80
140.21, 9500.00, 54.80
136.21, 9500.00, 54.80
143.21, 9500.00, 54.80
139.21, 9500.00, 54.80
141.21, 9500.00, 54.80
141.21, 9500.00, 54.80
140.21, 9500.00, 54.80
141.21, 9500.00, 54.80
142.21, 9500.00, 54.80
145.21, 9500.00, 54.80
140.21, 9400.00, 54.80
145.21, 9400.00, 54.80
140.21, 9400.00, 54.80
139.21, 9400.00, 54.80
142.21, 9400.00, 54.80
142.21, 9400.00, 54.80
138.21, 9500.00, 54.80
145.21, 9500.00, 54.80
141.21, 9500.00, 54.80
143.21, 9500.00, 54.80
142.21, 9500.00, 54.80
147.21, 9500.00, 54.80
144.21, 9400.00, 54.80
142.21, 9400.00, 54.80
144.21, 9400.00, 54.80
142.21, 9400.00, 54.80
146.21, 9400.00, 54.80
148.21, 9400.00, 54.80
145.21, 9500.00, 54.80
151.21, 9500.00, 54.80
142.21, 9500.00, 54.80
144.21, 9500.00, 54.80
145.21, 9500.00, 54.80
148.21, 9500.00, 54.80
147.21, 9400.00, 54.80
144.21, 9400.00, 54.80
150.21, 9400.00, 54.80
146.21, 9400.00, 54.80
149.21, 9400.00, 54.80
147.21, 9400.00, 54.80
149.21, 9500.00, 54.80
146.21, 9500.00, 54.80
151.21, 9500.00, 54.80
146.21, 9500.00, 54.80
144.21, 9500.00, 54.80
148.21, 9500.00, 54.80
150.21, 9400.00, 54.80
150.21, 9400.00, 54.80
153.21, 9400.00, 54.80
147.21, 9400.00, 54.80
148.21, 9400.00, 54.80
149.21, 9400.00, 54.80
150.21, 9400.00, 54.80
150.21, 9400.00, 54.80
145.21, 9400.00, 54.80
153.21, 9400.00, 54.80
145.21, 9400.00, 54.80
146.21, 9400.00, 54.80
149.21, 9500.00, 54.80
153.21, 9500.00, 54.80
150.21, 9500.00, 54.80
149.21, 9500.00, 54.80
144.21, 9500.00, 54.80
148.21, 9500.00, 54.80
144.21, 9400.00, 54.80
142.21, 9400.00, 54.80
144.21, 9400.00, 54.80
149.21, 9400.00, 54.80
150.21, 9400.00, 54.80
144.21, 9400.00, 54.80
147.21, 9400.00, 54.80
142.21, 9400.00, 54.80
145.21, 9400.00, 54.80
153.21, 9400.00, 54.80
145.21, 9400.00, 54.80
151.21, 9400.00, 54.80
146.21, 9500.00, 54.80
145.21, 9500.00, 54.80
150.21, 9500.00, 54.80
147.21, 9500.00, 54.80
147.21, 9500.00, 54.80
152.21, 9500.00, 54.80
151.21, 9500.00, 54.80
148.21, 9500.00, 54.80
156.21, 9500.00, 54.80
151.21, 9500.00, 54.80
154.21, 9500.00, 54.80
156.21, 9500.00, 54.80
155.21, 9400.00, 54.80
150.21, 9400.00, 54.14
153.21, 9400.00, 54.14
151.21, 9400.00, 54.14
153.21, 9400.00, 54.14
155.21, 9400.00, 54.14
153.21, 9500.00, 54.14
152.21, 9500.00, 54.14
153.21, 9500.00, 54.14
152.21, 9500.00, 54.14
155.21, 9500.00, 54.14
153.21, 9500.00, 54.14
153.21, 9400.00, 54.14
149.21, 9400.00, 54.14
155.21, 9400.00, 54.14
154.21, 9400.00, 54.14
153.21, 9400.00, 54.14
150.21, 9400.00, 54.14
151.21, 9500.00, 54.14
154.21, 9500.00, 54.14
155.21, 9500.00, 54.14
154.21, 9500.00, 54.14
155.21, 9500.00, 54.14
158.21, 9500.00, 54.14
149.21, 9400.00, 54.14
158.21, 9400.00, 54.14
158.21, 9400.00, 54.14
163.21, 9400.00, 54.14
153.21, 9400.00, 54.14
159.21, 9400.00, 54.14
159.21, 9500.00, 54.14
155.21, 9500.00, 54.14
153.21, 9500.00, 54.14
158.21, 9500.00, 54.14
156.21, 9500.00, 54.14
164.21, 9500.00, 54.14
157.21, 9400.00, 54.14
152.21, 9400.00, 54.14
158.21, 9400.00, 54.14
156.21, 9400.00, 54.14
158.21, 9400.00, 54.14
158.21, 9400.00, 54.14
152.21, 9400.00, 54.14
157.21, 9400.00, 54.14
159.21, 9400.00, 54.14
156.21, 9400.00, 54.14
154.21, 9400.00, 54.14
156.21, 9400.00, 54.14
151.21, 9400.00, 54.14
153.21, 9400.00, 54.14
157.21, 9400.00, 54.14
157.21, 9400.00, 54.14
157.21, 9400.00, 54.14
147.21, 9400.00, 54.14
159.21, 9400.00, 54.14
157.21, 9400.00, 54.14
152.21, 9400.00, 54.14
157.21, 9400.00, 54.14
156.21, 9400.00, 54.14
153.21, 9400.00, 54.14
153.21, 9400.00, 54.14
152.21, 9400.00, 54.14
157.21, 9400.00, 54.14
155.21, 9400.00, 54.14
154.21, 9400.00, 54.14
154.21, 9400.00, 54.14
152.21, 9400.00, 54.14
153.21, 9400.00, 54.14
155.21, 9400.00, 54.14
157.21, 9400.00, 54.14
153.21, 9400.00, 54.14
150.21, 9400.00, 54.14
153.21, 9300.00, 54.14
158.21, 9300.00, 54.14
155.21, 9300.00, 54.14
158.21, 9300.00, 54.14
153.21, 9300.00, 54.14
154.21, 9300.00, 54.14
156.21, 9400.00, 54.14
154.21, 9400.00, 54.14
153.21, 9400.00, 54.14
154.21, 9400.00, 54.14
155.21, 9400.00, 54.14
151.21, 9400.00, 54.14
153.21, 9400.00, 54.14
152.21, 9400.00, 54.14
150.21, 9400.00, 54.14
155.21, 9400.00, 54.14
145.21, 9400.00, 54.14
151.21, 9400.00, 54.14
152.21, 9400.00, 54.14
151.21, 9400.00, 54.14
156.21, 9400.00, 54.14
153.21, 9400.00, 54.14
149.21, 9400.00, 54.14
153.21, 9400.00, 54.14
149.21, 9400.00, 54.14
153.21, 9400.00, 54.14
154.21, 9400.00, 54.14
152.21, 9400.00, 54.14
151.21, 9400.00, 54.14
150.21, 9400.00, 54.14
154.21, 9300.00, 54.14
151.21, 9300.00, 54.14
152.21, 9300.00, 54.14
152.21, 9300.00, 54.14
150.21, 9300.00, 54.14
157.21, 9300.00, 54.14
159.21, 9400.00, 54.14
151.21, 9400.00, 54.14
153.21, 9400.00, 54.14
155.21, 9400.00, 54.14
153.21, 9400.00, 54.14
154.21, 9400.00, 54.14
156.21, 9400.00, 54.14
159.21, 9400.00, 54.14
151.21, 9400.00, 54.14
154.21, 9400.00, 54.14
149.21, 9400.00, 54.14
149.21, 9400.00, 54.14
152.21, 9300.00, 54.14
152.21, 9300.00, 54.14
150.21, 9300.00, 54.14
150.21, 9300.00, 54.14
147.21, 9300.00, 54.14
148.21, 9300.00, 54.14
149.21, 9400.00, 54.14
148.21, 9400.00, 54.14
147.21, 9400.00, 54.14
148.21, 9400.00, 54.14
150.21, 9400.00, 54.14
140.21, 9400.00, 54.14
144.21, 9400.00, 54.14
146.21, 9400.00, 54.14
147.21, 9400.00, 54.14
151.21, 9400.00, 54.14
151.21, 9400.00, 54.14
147.21, 9400.00, 54.14
148.21, 9400.00, 54.14
148.21, 9400.00, 54.14
148.21, 9400.00, 54.14
149.21, 9400.00, 54.14
150.21, 9400.00, 54.14
149.21, 9400.00, 54.14
150.21, 9400.00, 54.14
148.21, 9400.00, 54.14
146.21, 9400.00, 54.14
149.21, 9400.00, 54.14
150.21, 9400.00, 54.14
151.21, 9400.00, 54.14
149.21, 9400.00, 54.14
145.21, 9400.00, 54.16
151.21, 9400.00, 54.16
148.21, 9400.00, 54.16
152.21, 9400.00, 54.16
146.21, 9400.00, 54.16
149.21, 9400.00, 54.16
144.21, 9400.00, 54.16
153.21, 9400.00, 54.16
148.21, 9400.00, 54.16
149.21, 9400.00, 54.16
146.21, 9400.00, 54.16
145.21, 9300.00, 54.16
146.21, 9300.00, 54.16
148.21, 9300.00, 54.16
148.21, 9300.00, 54.16
145.21, 9300.00, 54.16
141.21, 9300.00, 54.16
148.21, 9400.00, 54.16
145.21, 9400.00, 54.16
148.21, 9400.00, 54.16
145.21, 9400.00, 54.16
147.21, 9400.00, 54.16
144.21, 9400.00, 54.16
143.21, 9300.00, 54.16
143.21, 9300.00, 54.16
142.21, 9300.00, 54.16
147.21, 9300.00, 54.16
148.21, 9300.00, 54.16
145.21, 9300.00, 54.16
147.21, 9400.00, 54.16
146.21, 9400.00, 54.16
149.21, 9400.00, 54.16
146.21, 9400.00, 54.16
145.21, 9400.00, 54.16
144.21, 9400.00, 54.16
145.21, 9300.00, 54.16
143.21, 9300.00, 54.16
147.21, 9300.00, 54.16
142.21, 9300.00, 54.16
141.21, 9300.00, 54.16
150.21, 9300.00, 54.16
143.21, 9400.00, 54.16
147.21, 9400.00, 54.16
140.21, 9400.00, 54.16
144.21, 9400.00, 54.16
139.21, 9400.00, 54.16
147.21, 9400.00, 54.16
146.21, 9400.00, 54.16
145.21, 9400.00, 54.16
144.21, 9400.00, 54.16
143.21, 9400.00, 54.01
141.21, 9400.00, 54.01
144.21, 9400.00, 54.01
142.21, 9300.00, 54.01
146.21, 9300.00, 54.01
143.21, 9300.00, 54.01
146.21, 9300.00, 54.01
144.21, 9300.00, 54.01
145.21, 9300.00, 54.01
147.21, 9400.00, 54.01
141.21, 9400.00, 54.01
145.21, 9400.00, 54.01
150.21, 9400.00, 54.01
144.21, 9400.00, 54.01
144.21, 9400.00, 54.01
144.21, 9400.00, 54.01
143.21, 9400.00, 54.01
145.21, 9400.00, 54.01
147.21, 9400.00, 54.01
149.21, 9400.00, 54.01
147.21, 9400.00, 54.01
147.21, 9400.00, 54.01
146.21, 9400.00, 54.01
149.21, 9400.00, 54.01
144.21, 9400.00, 54.01
146.21, 9400.00, 54.01
142.21, 9400.00, 54.01
147.21, 9400.00, 54.01
139.21, 9400.00, 54.01
141.21, 9400.00, 54.01
143.21, 9400.00, 54.01
145.21, 9400.00, 54.01
139.21, 9400.00, 54.01
148.21, 9400.00, 54.01
140.21, 9400.00, 54.01
141.21, 9400.00, 54.01
141.21, 9400.00, 54.01
142.21, 9400.00, 54.01
143.21, 9400.00, 54.01
147.21, 9400.00, 54.01
142.21, 9400.00, 54.01
145.21, 9400.00, 54.01
145.21, 9400.00, 54.01
146.21, 9400.00, 54.01
145.21, 9400.00, 54.01
141.21, 9300.00, 54.01
144.21, 9300.00, 54.01
145.21, 9300.00, 54.01
144.21, 9300.00, 54.01
146.21, 9300.00, 54.01
140.21, 9300.00, 54.99
146.21, 9300.00, 54.99
141.21, 9300.00, 54.99
145.21, 9300.00, 54.99
143.21, 9300.00, 54.99
142.21, 9300.00, 54.99
141.21, 9300.00, 54.99
141.21, 9300.00, 54.99
137.21, 9300.00, 54.99
141.21, 9300.00, 54.99
140.21, 9300.00, 54.99
140.21, 9300.00, 54.99
136.21, 9300.00, 54.99
139.21, 9300.00, 54.99
136.21, 9300.00, 54.99
134.21, 9300.00, 54.99
132.21, 9300.00, 54.99
136.21, 9300.00, 54.99
131.21, 9300.00, 54.99
133.21, 9300.00, 54.99
132.21, 9300.00, 54.99
129.21, 9300.00, 54.99
132.21, 9300.00, 54.99
133.21, 9300.00, 54.99
132.21, 9300.00, 54.99
133.21, 9300.00, 54.99
129.21, 9300.00, 54.99
131.21, 9300.00, 54.99
133.21, 9300.00, 54.99
129.21, 9300.00, 54.99
132.21, 9300.00, 54.99
135.21, 9300.00, 54.99
130.21, 9300.00, 54.99
134.21, 9300.00, 54.99
131.21, 9300.00, 54.99
136.21, 9300.00, 54.99
135.21, 9300.00, 54.99
135.21, 9300.00, 54.99
131.21, 9300.00, 54.99
132.21, 9300.00, 54.99
130.21, 9300.00, 54.99
134.21, 9300.00, 54.99
134.21, 9300.00, 54.99
129.21, 9300.00, 54.99
128.21, 9300.00, 54.99
130.21, 9300.00, 54.99
126.21, 9300.00, 54.99
131.21, 9300.00, 54.99
127.21, 9300.00, 54.99
127.21, 9400.00, 54.99
122.21, 9400.00, 54.99
124.21, 9400.00, 54.99
124.21, 9400.00, 54.99
130.21, 9400.00, 54.99
123.21, 9400.00, 54.99
127.21, 9500.00, 54.99
125.21, 9500.00, 54.99
125.21, 9500.00, 54.99
125.21, 9500.00, 54.99
119.21, 9500.00, 54.99
126.21, 9500.00, 54.99
128.21, 9400.00, 54.99
126.21, 9400.00, 54.99
123.21, 9400.00, 54.99
125.21, 9400.00, 54.99
126.21, 9400.00, 54.99
129.21, 9400.00, 54.99
129.21, 9500.00, 54.99
131.21, 9500.00, 54.99
130.21, 9500.00, 54.99
132.21, 9500.00, 54.99
129.21, 9500.00, 54.99
127.21, 9500.00, 54.99
126.21, 9500.00, 54.99
128.21, 9500.00, 54.99
130.21, 9500.00, 54.99
133.21, 9500.00, 54.99
134.21, 9500.00, 54.99
130.21, 9500.00, 54.99
132.21, 9500.00, 54.99
129.21, 9500.00, 54.99
131.21, 9500.00, 54.99
129.21, 9500.00, 54.99
128.21, 9500.00, 54.99
130.21, 9500.00, 54.99
133.21, 9500.00, 54.99
130.21, 9500.00, 54.99
131.21, 9500.00, 54.99
131.21, 9500.00, 54.99
138.21, 9500.00, 54.99
130.21, 9500.00, 54.99
130.21, 9500.00, 54.99
133.21, 9500.00, 54.99
136.21, 9500.00, 54.99
131.21, 9500.00, 54.99
128.21, 9500.00, 54.99
125.21, 9500.00, 54.99
130.21, 9500.00, 54.99
130.21, 9500.00, 54.99
131.21, 9500.00, 54.99
132.21, 9500.00, 54.21
136.21, 9500.00, 54.21
130.21, 9500.00, 54.21
132.21, 9500.00, 54.21
132.21, 9500.00, 54.21
130.21, 9500.00, 54.21
132.21, 9500.00, 54.21
137.21, 9500.00, 54.21
132.21, 9500.00, 54.21
131.21, 9500.00, 54.21
129.21, 9500.00, 54.21
134.21, 9500.00, 54.21
134.21, 9500.00, 54.21
137.21, 9500.00, 54.21
141.21, 9500.00, 54.21
136.21, 9600.00, 54.21
134.21, 9600.00, 54.21
136.21, 9600.00, 54.21
141.21, 9600.00, 54.21
129.21, 9600.00, 54.21
137.21, 9600.00, 54.21
137.21, 9500.00, 54.21
136.21, 9500.00, 54.21
140.21, 9500.00, 54.21
131.21, 9500.00, 54.21
136.21, 9500.00, 54.21
139.21, 9500.00, 54.21
132.21, 9500.00, 54.21
134.21, 9500.00, 54.21
138.21, 9500.00, 54.21
136.21, 9500.00, 54.21
134.21, 9500.00, 54.21
133.21, 9500.00, 54.21
137.21, 9500.00, 54.21
136.21, 9500.00, 54.21
136.21, 9500.00, 54.21
136.21, 9500.00, 54.21
134.21, 9500.00, 54.21
135.21, 9500.00, 54.21
140.21, 9400.00, 54.21
138.21, 9400.00, 54.21
130.21, 9400.00, 54.21
135.21, 9400.00, 54.21
135.21, 9400.00, 54.21
136.21, 9400.00, 54.21
134.21, 9500.00, 54.21
138.21, 9500.00, 54.21
136.21, 9500.00, 54.21
131.21, 9500.00, 54.21
132.21, 9500.00, 54.21
137.21, 9500.00, 54.03
135.21, 9400.00, 54.03
134.21, 9400.00, 54.03
127.21, 9400.00, 54.03
132.21, 9400.00, 54.03
132.21, 9400.00, 54.03
134.21, 9400.00, 54.03
132.21, 9500.00, 54.03
132.21, 9500.00, 54.03
133.21, 9500.00, 54.03
134.21, 9500.00, 54.03
137.21, 9500.00, 54.03
132.21, 9500.00, 54.03
132.21, 9400.00, 54.03
133.21, 9400.00, 54.03
138.21, 9400.00, 54.03
141.21, 9400.00, 54.03
140.21, 9400.00, 54.03
131.21, 9400.00, 54.03
139.21, 9400.00, 54.03
139.21, 9400.00, 54.03
135.21, 9400.00, 54.03
135.21, 9400.00, 54.03
136.21, 9400.00, 54.03
139.21, 9400.00, 54.03
134.21, 9300.00, 54.03
134.21, 9300.00, 54.03
132.21, 9300.00, 54.03
136.21, 9300.00, 54.03
128.21, 9300.00, 54.03
132.21, 9300.00, 54.03
129.21, 9400.00, 54.03
129.21, 9400.00, 54.03
131.21, 9400.00, 54.03
129.21, 9400.00, 54.03
129.21, 9400.00, 54.03
124.21, 9400.00, 54.03
126.21, 9300.00, 54.03
128.21, 9300.00, 54.03
126.21, 9300.00, 54.03
127.21, 9300.00, 54.03
126.21, 9300.00, 54.03
123.21, 9300.00, 54.03
126.21, 9300.00, 54.03
124.21, 9300.00, 54.03
125.21, 9300.00, 54.03
120.21, 9300.00, 54.03
127.21, 9300.00, 54.03
123.21, 9300.00, 54.03
123.21, 9300.00, 54.03
120.21, 9300.00, 53.69
120.21, 9300.00, 53.69
122.21, 9300.00, 53.69
115.21, 9300.00, 53.69
119.21, 9300.00, 53.69
119.21, 9400.00, 53.69
120.21, 9400.00, 53.69
120.21, 9400.00, 53.69
122.21, 9400.00, 53.69
117.21, 9400.00, 53.69
118.21, 9400.00, 53.69
116.21, 9300.00, 53.69
123.21, 9300.00, 53.69
121.21, 9300.00, 53.69
116.21, 9300.00, 53.69
115.21, 9300.00, 53.69
116.21, 9300.00, 53.69
119.21, 9300.00, 53.69
113.21, 9300.00, 53.69
118.21, 9300.00, 53.69
115.21, 9300.00, 53.69
116.21, 9300.00, 53.69
108.21, 9300.00, 53.69
114.21, 9300.00, 53.69
113.21, 9300.00, 53.69
115.21, 9300.00, 53.69
112.21, 9300.00, 53.69
116.21, 9300.00, 53.69
116.21, 9300.00, 53.69
114.21, 9300.00, 53.69
114.21, 9300.00, 53.69
116.21, 9300.00, 53.69
115.21, 9300.00, 53.69
117.21, 9300.00, 53.69
113.21, 9300.00, 53.69
115.21, 9300.00, 53.69
119.21, 9300.00, 53.69
113.21, 9300.00, 53.69
112.21, 9300.00, 53.69
118.21, 9300.00, 53.69
117.21, 9300.00, 53.69
114.21, 9300.00, 53.69
109.21, 9300.00, 53.69
112.21, 9300.00, 53.69
110.21, 9300.00, 53.69
101.21, 9300.00, 53.69
108.21, 9300.00, 53.69
108.21, 9300.00, 53.69
108.21, 9300.00, 53.69
104.21, 9300.00, 53.69
101.21, 9300.00, 53.69
103.21, 9300.00, 53.69
100.21, 9300.00, 53.69
95.21, 9300.00, 53.69
97.21, 9300.00, 53.69
97.21, 9300.00, 53.69
97.21, 9300.00, 53.69
101.21, 9300.00, 53.69
96.21, 9300.00, 53.69
95.21, 9200.00, 53.69
94.21, 9200.00, 53.69
91.21, 9200.00, 53.69
93.21, 9200.00, 53.69
89.21, 9200.00, 53.69
90.21, 9200.00, 53.69
91.21, 9200.00, 53.69
93.21, 9200.00, 53.69
88.21, 9200.00, 53.69
92.21, 9200.00, 53.69
89.21, 9200.00, 53.69
91.21, 9200.00, 53.69
88.21, 9200.00, 53.69
85.21, 9200.00, 53.69
85.21, 9200.00, 53.69
90.21, 9200.00, 53.69
85.21, 9200.00, 53.69
78.21, 9200.00, 53.69
88.21, 9200.00, 53.69
82.21, 9200.00, 53.69
86.21, 9200.00, 53.69
85.21, 9200.00, 53.69
78.21, 9200.00, 53.69
80.21, 9200.00, 53.69
85.21, 9100.00, 53.69
85.21, 9100.00, 53.69
85.21, 9100.00, 53.69
80.21, 9100.00, 53.69
82.21, 9100.00, 53.69
81.21, 9100.00, 53.69
83.21, 9200.00, 53.69
79.21, 9200.00, 53.69
78.21, 9200.00, 53.69
77.21, 9200.00, 53.69
74.21, 9200.00, 53.69
74.21, 9200.00, 53.69
75.21, 9100.00, 53.69
76.21, 9100.00, 53.69
77.21, 9100.00, 53.69
77.21, 9100.00, 53.69
77.21, 9100.00, 53.69
71.21, 9100.00, 54.87
75.21, 9200.00, 54.87
74.21, 9200.00, 54.87
72.21, 9200.00, 54.87
73.21, 9200.00, 54.87
76.21, 9200.00, 54.87
66.21, 9200.00, 54.87
70.21, 9100.00, 54.87
70.21, 9100.00, 54.87
76.21, 9100.00, 54.87
74.21, 9100.00, 54.87
69.21, 9100.00, 54.87
71.21, 9100.00, 54.87
70.21, 9200.00, 54.87
